cycle	pop	tcycle	o	zb	za	wb	wa	s	dz0	dz1	dz2	dz3	dz4	dz5	dz6	dz7	dz8	dz9	dz10	dz11	dz12	dz13	dz14	dz15	dz16	dz17	dz18	dz19	dz20	dz21	dz22	dz23	dz24	dz25	dz26	dz27	dz28	dz29	dz30	dz31	dz32	dz33	dz34	dz35	dz36	dz37	dz38	dz39	dz40	dz41	dz42	dz43	dz44	dz45	dz46	dz47	dz48	dz49
2	2	66066	0	0.046905	0.0589935	0.998901	0.998261	-0.00063987	0.00510407	0.00400314	-0.00875235	-0.00228161	-0.00511503	0.00277597	-0.00871905	0.00989714	0.010127	-0.00653463	0.000578247	0.000398291	0.0115059	0.00395932	-9.31734e-05	0.0094056	0.00137757	0.00614326	-0.00144043	-0.00274216	-0.00324179	-0.00188323	0.00311307	-0.000850962	-0.00401349	0.00962433	0.00360136	0.00159049	0.00711259	-0.00156485	-0.00282847	-0.00422921	-0.00248758	-0.00092696	-0.000291468	-0.00114761	0.00522183	0.000568699	-0.0016578	-0.00456524	-0.00600974	-0.00696782	0.00595198	0.003215	-0.0083753	-0.00195079	0.00112395	0.00578448	0.00787373	-0.0072307
2	2	73443	0	0.0589935	0.0631143	0.998261	0.99801	-0.000251559	-0.000747926	-0.00105434	0.00192835	2.02642e-05	0.000460629	0.00433786	0.00362	0.0024599	0.0030579	0.000360957	0.00726487	0.00220392	5.24703e-05	0.00118549	-0.00490946	-0.00231805	-0.00413921	0.00211739	-0.00502964	-0.00012612	-0.000274675	0.00303233	-0.00107645	-0.000587727	0.00540518	5.2502e-05	-0.00466779	-0.00217314	0.00453615	0.0026047	0.00326743	0.000615337	-0.00615181	0.00389224	0.000471307	0.00360963	-0.00148111	-0.000489028	-0.0029227	0.0026436	-0.000483472	-0.000169097	0.00212348	0.00165909	-0.00421864	-0.000343301	0.00430807	-0.00110372	-0.00169351	0.00100272
2	2	75981	0	0.0631143	0.0662643	0.99801	0.997807	-0.000203754	0.00343041	-0.000766158	-0.00166612	-0.00126986	-0.00405787	-0.000168723	0.000313063	0.00144459	-0.00134087	-9.03062e-05	0.00131432	0.00103005	0.000477309	-0.00231118	-0.00416578	-0.00346764	-0.00295051	0.00355823	0.00101103	0.00155405	-0.00179257	0.00311905	0.000369117	0.000518813	0.00230248	-0.0015452	0.00258383	-0.00299371	0.00205709	-0.00299532	0.00061924	0.000339329	-6.05798e-05	-0.000284522	-0.000107272	0.000430491	-0.00343299	-0.00282999	-0.0012129	-0.00236494	-0.00228196	-0.00431349	0.00283608	-0.00545068	-0.000484946	0.00164344	0.00161994	0.00187785	-0.00267088	0.000925801
2	2	94016	0	0.0662643	0.066423	0.997807	0.997796	-1.05273e-05	4.18026e-05	6.00381e-05	-2.94942e-05	9.12712e-05	-9.10457e-05	4.43445e-06	0.000110214	5.09435e-05	3.23143e-05	-4.12726e-05	0.000128741	0.000179945	-5.94878e-06	9.61292e-05	2.52886e-05	8.61275e-06	2.36063e-05	0.000149506	-2.14199e-05	-7.29686e-05	9.73601e-05	8.40959e-05	-9.02853e-05	-0.000168855	-2.02886e-05	-5.5144e-05	9.62027e-05	-4.32778e-05	-0.000119331	-5.14963e-06	5.9078e-05	2.20565e-05	5.44372e-05	-2.62277e-05	-2.34523e-05	-0.000113726	-4.131e-05	-0.000252739	3.95447e-05	6.13584e-05	-4.57883e-05	9.55538e-05	0.000175019	-5.49109e-05	-0.000165631	-2.19118e-05	2.75115e-05	0.000121655	6.7708e-05	8.18967e-06
3	1	29156	0	0.054193	0.0542198	0.998533	0.998531	-1.45019e-06	-6.32071e-05	3.14871e-05	-0.000168165	0.000160759	6.24028e-05	-0.000241358	0.000105268	-9.74079e-05	0.000281986	-0.000192385	0.00025116	0.000314917	-0.000386302	-0.000337354	0.000347995	4.83062e-06	3.7232e-05	2.69925e-05	-0.000186105	-0.000294975	-0.000411878	-0.000373929	-0.000263915	1.22307e-05	0.000225734	0.000222653	0.000224926	8.5316e-05	0.000331558	1.58696e-05	-0.000269655	0.000385436	0.000493501	0.000117146	-0.000386837	0.000114699	-0.000208375	-6.84976e-05	-5.97732e-05	0.000199673	-0.000319319	5.10744e-05	-0.000277493	0.000346824	-0.000383814	0.000111398	-0.0001967	-0.000107029	0.000155685	-4.09695e-06
3	1	31588	0	0.0542198	0.0535625	0.998531	0.998567	3.54216e-05	-0.000726758	-0.000581639	-0.000615432	-0.000237364	-0.00129163	0.000663595	-0.00149723	0.000165071	-0.000886807	0.00311933	0.000527346	0.00213445	-0.000191134	3.68307e-06	0.00301233	0.000942551	0.00165313	-0.00043476	0.00100574	0.00259997	-0.000461653	0.000261874	2.49056e-05	-0.00176002	0.000979218	-0.00105163	0.000334725	0.00106695	0.0003004	0.00134047	-0.000579246	-0.00201929	-0.00072259	0.000148602	0.000365062	0.00188853	-0.00154555	-0.000408374	-0.00151248	-0.00212791	0.00129202	0.0018359	-0.00163475	0.00242176	-0.00201517	-0.000218201	0.00116987	-0.000237457	0.00118108	-0.000371
3	1	46893	0	0.0535625	0.0523682	0.998567	0.99863	6.32612e-05	-0.00108333	-0.000696905	0.000400224	-0.000529866	-0.00145513	-0.000855847	-0.000165022	0.000559197	0.00136377	0.000664438	3.24076e-05	-0.000520699	-3.75832e-05	-0.000135933	0.000123796	0.000766388	0.000337008	-0.000708278	-0.000529093	-0.000228596	-0.000461463	-0.00055945	-0.00133235	-0.000245308	-0.000296003	0.000940227	0.00104827	-0.000255686	0.000651562	-0.000690561	0.000869149	0.000426446	-0.00037953	-0.00180658	-0.00108207	-0.000469512	-0.00010618	0.00107132	-0.000510376	0.000102119	-0.00056637	0.000609231	-0.00069548	-0.00113114	0.000227129	-0.000264913	-0.000413356	-0.000315008	-0.000915395	0.00134904
3	1	77103	0	0.0523682	0.0511866	0.99863	0.998691	6.11804e-05	-0.00315887	0.00257104	-0.0020209	0.00119406	-0.00597453	-0.00166773	-0.00122343	0.00307111	-0.00455607	0.00528682	0.00171447	0.00229004	0.00243306	0.00170572	-0.00298447	0.00556905	-0.00177526	0.00324976	-0.00185453	0.00341861	-0.00279652	0.000252371	-0.000551437	0.00233529	-0.000448112	0.000242919	0.000719997	-0.00695129	-0.00370232	0.003359	0.00346896	-0.00171024	0.00213609	0.00257192	0.00523541	0.000291598	-0.00606885	0.00702904	-0.00172869	0.00281452	0.00137165	-0.000547047	-0.000903742	-0.00275264	0.00217537	0.00454821	-0.00234978	0.000635027	-0.00182147	0.00405189
3	2	28609	0	0.066423	0.0664215	0.997796	0.997797	9.83677e-08	-3.87289e-06	-5.5279e-06	8.35475e-06	-3.6637e-06	-2.25979e-06	-3.34699e-07	-3.54631e-06	2.66031e-06	-1.27554e-06	4.32049e-06	5.90399e-06	-3.20088e-06	-1.66215e-06	9.21065e-06	9.56853e-06	-3.8446e-06	-8.64954e-06	8.44663e-06	-7.06037e-06	5.59593e-06	-1.19758e-05	-5.41951e-06	-6.58683e-07	-6.5186e-06	4.0918e-07	-2.09665e-06	6.3284e-06	3.49143e-06	-5.07768e-06	-6.4233e-07	7.60922e-06	4.26789e-06	-1.26785e-06	-1.41593e-06	-5.31764e-06	-2.06689e-06	-4.0182e-06	4.15242e-06	-1.20708e-06	-6.63346e-06	9.75872e-06	-3.77032e-06	-1.81802e-06	-3.44001e-06	-1.91978e-06	6.17329e-06	2.77107e-06	3.96166e-07	-5.86092e-06	-1.92783e-06
3	2	74283	0	0.0664215	0.0733293	0.997797	0.997315	-0.000482568	0.00513003	-0.00535814	-0.00572667	-0.00167798	-0.00565319	-0.00159198	0.00747599	-0.00192865	-0.00353178	0.000221703	-0.000171864	0.00479909	-0.00186365	-0.00291227	0.000582503	0.00436374	-0.00209215	-0.000305187	0.00227286	-0.00651413	-0.00620628	0.00651917	-0.00353064	-0.00667495	-0.00551446	0.0028096	-0.00220752	-0.00470234	-0.00466448	0.00431527	0.00959607	-0.00251661	0.00955457	0.00291543	-0.0081659	0.00190432	-0.00347718	-0.00806714	-0.000589392	-0.00271572	0.00191312	9.60278e-05	0.0041074	-0.00164245	0.00181506	-0.00927996	-0.00505202	0.000883584	-0.00213231	-0.000322269
3	2	87481	0	0.0733293	0.0803917	0.997315	0.996774	-0.000542669	-0.0188242	0.0112468	0.0120228	-0.00542904	0.00718615	-0.00191043	-0.00626877	-0.0057272	0.0115046	-0.00559115	-0.00954923	0.00179468	0.000465288	0.00309936	0.00349012	-0.0110762	0.0103742	0.008863	0.0102139	0.00815698	0.0155672	-0.00213835	0.000794078	-8.36129e-05	-0.00913526	0.00662075	-0.005107	0.00171849	-5.33854e-05	0.000549528	-0.0144553	0.0159293	-0.00418484	-0.0072335	-0.00933555	0.00957911	-0.00449187	-0.0110649	0.00189439	0.0121265	-0.00536611	5.37238e-05	0.00193966	-0.0105351	0.0141991	0.0138391	-0.00153151	0.00510703	-0.0016746	-0.00114542
3	2	95116	0	0.0803917	0.0837476	0.996774	0.996499	-0.000275383	-0.000395546	-0.000336885	2.6398e-05	-0.000957218	-0.00298092	-0.00604283	-0.000840164	-0.00373568	-0.000981229	0.000449817	0.00273747	-0.00150566	0.0014773	0.000726854	0.00115359	0.000935714	-0.000218747	0.0041666	-0.00351027	0.0022045	0.00291457	0.000527106	-0.00260887	-0.00326636	-0.0056824	0.00117185	0.00125913	-0.000700687	0.00171318	0.0037558	0.00136424	-0.00099965	0.000850427	0.00344158	-0.0021387	-0.00318276	0.00410539	-0.000531038	0.00188784	6.65479e-05	0.00107748	-0.00175368	-0.00111082	-0.00155979	0.00149102	-0.000182916	0.00380118	0.00237799	0.00141948	-0.0011438
4	1	9516	0	0.0511866	0.0533157	0.998691	0.99858	-0.000111241	-0.00217867	-0.00150136	-0.000521581	-0.000799113	-0.00165121	-0.00353117	-0.00434463	0.000916311	0.00238846	-0.0025938	0.000517719	-0.000274595	-0.00152487	-0.000850562	0.00292728	0.000446499	0.000632215	0.00190861	0.000243163	0.00040388	-0.00086391	0.00236663	0.000358478	0.00101492	0.00141609	-0.00055436	0.00276245	-0.000141445	-0.000214547	0.00294143	0.00286074	-0.00115116	0.00169722	0.00011059	-0.000679551	0.000197036	-0.00286117	3.00342e-06	0.00382926	-0.00264976	-0.000209774	-0.00254125	-0.00346173	-0.000703666	-0.000368902	0.00217711	0.00163897	0.00208352	-0.00394965	0.001714
4	1	17701	0	0.0533157	0.053095	0.99858	0.998591	1.17428e-05	0.000148467	3.08186e-05	7.67297e-05	0.000107443	-0.000186565	-0.000182388	8.72795e-05	4.94594e-05	-0.000337546	4.00602e-05	5.46674e-05	-2.97762e-05	5.49489e-05	0.000138278	2.41638e-05	-2.39364e-05	0.000100053	0.000248373	0.000241509	-0.000146905	9.16947e-05	-5.28131e-05	8.41511e-05	3.36241e-05	-0.000317822	0.000406328	-0.000234921	0.000239395	0.000330172	0.000192098	-4.46257e-05	-1.81631e-05	-0.000290053	-0.000192114	-3.41019e-05	-0.000212393	0.000496665	-0.000217112	-0.0001228	-0.00029755	0.000127311	-0.000247654	-0.000151458	-3.10129e-05	-0.000497886	-0.000334482	-0.000107017	9.26569e-05	-0.000134986	-1.08966e-05
4	1	21093	0	0.053095	0.0548805	0.998591	0.998495	-9.63911e-05	0.00141871	-0.00424094	0.0040468	-0.00125079	-0.000642441	0.00123148	-0.00329021	-0.00618796	0.00604273	0.00145699	-3.44999e-05	-0.00119025	-0.000466397	0.00596359	0.00127036	-0.0044768	-0.00456251	0.000969772	-0.00242458	-0.00205506	0.000644402	-0.000355862	0.00198843	-0.00599371	-0.00375867	-0.00424392	-0.00709193	-0.00414352	0.00209557	-0.00196242	-0.00128981	0.00587663	-0.00168951	0.00431735	-0.000717923	-0.0012443	0.00235181	0.000233875	0.00230064	0.00228422	0.00351846	-0.00305609	0.00411563	-0.0040549	-0.00206655	0.000844048	-0.000129558	0.00085486	-0.00283688	-0.00250012
4	1	71717	0	0.0548805	0.0526615	0.998495	0.998614	0.000119326	0.000302325	-0.00341686	0.0017106	-0.000828836	-0.00122185	0.000298383	0.00175301	-0.00131412	6.40426e-05	0.00265372	-0.001681	0.00201181	0.00259686	-0.00271084	0.00132182	0.00114561	-0.00112897	0.000418991	0.0015833	0.00146409	-0.00178703	-0.00355949	0.000155847	0.00129893	0.000389468	-0.00133759	0.000624494	-0.000976769	0.00312838	-0.00460879	-0.00167027	-0.00161267	0.00136975	-0.00190481	-0.000443301	-0.00141432	0.00189386	0.00207997	-0.00115779	-0.000167873	-0.00339872	0.00108671	-0.00363644	0.00137904	0.00110511	-0.000859529	-0.00295453	0.000810287	-0.00159019	-0.00016908
4	1	71935	0	0.0526615	0.052716	0.998614	0.998611	-2.87099e-06	-0.000292075	-0.000163863	0.000142764	0.00021273	1.04618e-05	-0.000457186	1.69245e-05	1.58998e-05	3.94893e-05	-0.000310084	3.9025e-05	1.24994e-05	-0.000278846	0.000208139	-0.000161371	0.000259242	-0.000291814	-0.000129115	-0.000210825	-0.000206357	-9.31907e-05	-9.1017e-05	-0.000324836	-0.00011608	0.00075259	-0.000181449	-6.24858e-05	-0.000201213	-0.000600519	-0.000139204	9.52567e-05	0.000187192	-0.000159505	-0.000138283	0.000311787	-5.54445e-05	-7.35238e-05	-0.000109652	0.000198864	-0.000426988	-0.000329255	0.000305824	8.74084e-07	-6.12373e-05	2.60644e-07	-0.000175811	-0.000522079	0.000417776	-4.59548e-05	-1.6043e-05
4	2	6714	0	0.0837476	0.0852876	0.996499	0.99637	-0.000130152	-2.52392e-05	0.00138356	-0.00273026	-0.00147931	0.00392974	0.000699444	-0.00179033	0.00220004	0.00348252	-0.00217827	0.00398917	-0.00128011	-0.000627554	-0.00187056	-0.00141243	0.00593855	-0.00259541	0.000940749	0.00345532	-0.0036734	0.00107173	0.000240131	-0.000136395	-0.00067987	-0.00443615	-0.000998475	-0.00167987	0.00124902	0.00302892	0.00110206	0.00385886	-0.000950024	-0.00127167	-0.00131092	0.000786873	-0.00107099	0.000323632	7.48918e-05	0.00114034	-0.00020136	0.00279444	0.00308288	-0.00113798	0.001797	-0.00266104	-0.00237367	0.000945341	-0.000359002	0.000478343	0.00027865
4	2	10354	0	0.0852876	0.0822119	0.99637	0.996626	0.000257627	-0.0019109	-0.00175515	-0.0063277	-0.00297604	-0.000624276	-0.00157712	-0.00789846	-0.00121641	0.00608885	-0.00454496	-0.00531056	-0.00301834	-0.00273587	-0.00226006	-0.00269716	-0.00341223	-0.00473769	0.00390859	0.00402544	0.00752249	-0.00084544	-0.00191777	0.00521459	0.0019046	0.00648829	-0.00284049	-0.000502419	0.00219296	0.00667598	-0.0037628	0.000631267	0.00715508	-0.00203489	0.000515256	0.00575649	0.0039183	-0.00679978	0.00215852	-0.000962334	0.00184407	0.00492644	-0.0014085	-0.00767344	-0.00261937	0.00714571	0.00126701	0.00019643	0.000733935	-0.00176514	0.00108148
4	2	13397	0	0.0822119	0.0824596	0.996626	0.996606	-2.03992e-05	-0.000727381	0.00114374	0.00344144	2.57628e-05	-0.000548721	0.00226132	0.000251611	-0.00274297	-0.000356987	0.00209994	-0.00387861	-0.00206532	-0.00424785	-0.000567702	0.00307745	-0.00161184	0.00549256	-0.00505904	0.00303127	0.000416709	-0.00656248	-0.000329278	0.00292489	0.000708195	0.00187645	0.000122177	-0.0046795	-0.000295944	0.000301982	-0.00297262	9.74523e-05	-0.00129704	0.000921061	0.00327704	-0.000114348	0.0034641	0.000855263	0.000961745	0.00417611	0.000590123	-0.00186538	0.00129105	-0.00513696	-0.00573551	0.00398686	-0.00435254	-0.000880899	0.00511273	-0.00101935	-0.00485564
4	2	18733	0	0.0824596	0.0854228	0.996606	0.996358	-0.000248698	-0.000179109	-0.00167123	0.00044202	-0.00256303	0.00167714	0.00776524	1.07593e-05	-0.00320766	0.000180447	-0.0015921	-0.00206138	-0.000203441	-0.00272272	-0.00502066	-0.000444443	0.00254038	-0.00295648	-0.00167823	-0.00135232	-0.00137299	0.00362494	0.00218386	0.000894329	-0.00580447	-0.00243587	-9.177e-05	0.00436057	0.00216529	0.00054233	-0.00218677	0.00260928	0.00447813	0.00176686	0.001313	-0.000699376	0.00154866	0.00286366	-0.00253806	-0.00213086	0.00237071	-0.00236557	-0.000120824	-0.000960773	-0.0010685	-0.00137453	-0.0031075	-0.00273669	-0.000883013	-0.00104733	-0.00163662
4	2	19868	0	0.0854228	0.0836977	0.996358	0.996503	0.000145883	-0.00117714	0.00122691	-0.00314276	0.000807853	-0.00248561	-0.000292924	0.00174951	-0.00164822	-0.000637131	0.00112166	0.00103681	5.30587e-05	-0.000631812	0.00289474	-0.00362209	-0.00296547	0.00178826	0.00152639	-0.000147314	-0.00323006	4.49389e-06	0.000335196	-0.00155195	-0.00198524	0.00270611	-0.00173028	5.77064e-05	3.39161e-05	-0.00233571	-0.00392392	-0.00101006	0.00389156	0.00351062	-0.00190083	-0.000862208	-0.00353987	-0.000187878	-0.00062367	-0.000174791	0.00102541	0.000205903	-0.00157531	0.00202246	0.00142965	-0.000866389	-0.00188499	0.00416378	-0.00136277	-0.00138436	-0.000511239
4	2	44899	0	0.0836977	0.0832622	0.996503	0.99654	3.6359e-05	0.00107179	-0.00161926	0.00113939	-0.0011611	0.000271533	0.000232086	-0.00142164	0.00213509	0.000599685	6.57453e-05	4.06389e-05	-8.10177e-05	-0.000700965	0.00133258	0.000894391	0.00135396	0.000364763	0.000272352	-7.32152e-05	-0.000324317	0.000102259	-0.000504564	0.000719066	-0.000500523	-0.00111303	-0.00196551	0.000735285	-0.000137447	0.000210586	7.27744e-05	-6.61094e-05	5.64545e-05	0.00113361	5.78447e-05	0.000500364	0.0020683	-0.000430824	0.000260062	-0.00055751	0.000529066	0.000747787	-3.37986e-05	0.00135467	0.000498861	0.000532587	0.00112274	0.000546258	-0.00188081	0.000347453	-0.00170098
4	2	62118	0	0.0832622	0.08466	0.99654	0.996423	-0.000117354	-0.00178427	0.000456621	0.00310475	-0.000651861	-0.000165357	-0.000663057	0.000297968	-0.00200576	0.000449145	-0.00143253	0.00158542	-0.0012839	0.00226655	0.00257863	-0.00180969	2.79714e-05	-0.00120726	0.00456227	0.00123546	-0.000243691	8.54087e-05	0.00072904	0.000557087	-0.000161626	-0.000665758	0.000147918	-0.00131443	-0.001795	0.0038634	-0.000616671	-0.00221192	-0.0023539	0.00142804	0.000499239	-0.00090464	-0.00305882	0.000455223	0.000943348	0.000312272	0.00238715	0.00252768	0.00133909	0.00043671	0.000258007	0.000222082	0.00033697	-0.00227176	0.000890548	3.32003e-05	0.000323893
4	2	65077	0	0.08466	0.0835854	0.996423	0.996513	9.04007e-05	0.00366806	0.00456599	-0.000586901	0.00241767	-0.00830446	-0.00303642	-0.00152797	-0.00307151	-0.000970982	0.00805297	-0.00377521	-0.00305085	0.0015663	-0.000974964	-0.00294028	-0.009571	-8.86587e-05	-0.00467114	-0.00347042	-0.00849177	-0.00413164	-0.0127163	-0.00824467	0.00638258	-0.00753755	-0.00632081	0.013905	0.00660391	0.00298517	-0.00614065	-0.0108263	-0.00239016	-0.00100183	-0.00602047	-0.000509477	0.00498478	0.00679921	0.00832497	0.00198232	-0.0026582	0.00207523	0.00862415	-0.00171854	0.0071334	-0.00102498	-0.00722878	0.00787699	-0.0018517	-0.00102435	-0.00124456
4	2	85516	0	0.0835854	0.0822569	0.996513	0.996623	0.000110169	-0.0018232	0.00457274	-0.00498837	0.00612177	-0.000989607	0.00610225	-0.00306977	0.00089156	-0.00373686	0.000164464	0.00160153	0.00168018	-0.00225106	0.000409881	-0.00199611	0.00255821	-0.00335969	-0.000421157	0.00269516	-0.000916893	0.00204787	0.00284782	0.00287953	0.003009	0.00869444	-0.00243121	0.00140131	0.00334808	0.00393029	-0.000422022	-0.000700167	-0.00312128	-0.000367159	-0.00725431	0.000932495	-0.00142752	-0.00508828	0.0027015	-0.00012526	-0.00126002	-0.000224722	0.000466497	0.00450157	0.00198097	-0.00241277	-0.00572034	-0.00157455	0.0013268	-0.00524272	0.000989214
4	2	88603	0	0.0822569	0.0854268	0.996623	0.996358	-0.00026574	0.00171585	-0.004969	-7.4303e-05	-0.00102925	0.00142188	-0.00549345	0.00490096	0.00100892	0.00482647	-0.00545537	-0.00109854	0.00289924	-0.00046911	-0.00509207	-0.000397892	-0.00363399	0.00377021	-0.00168052	0.0065667	-0.000864455	-0.00211958	0.0044461	-0.00174748	0.00163686	0.00572693	-0.000677417	0.00286941	-0.00210815	0.00508265	-0.00271791	0.00319236	9.86846e-05	-0.000128759	-0.00152487	-0.00208842	-0.00609441	-0.00623876	0.0040039	-0.00203737	-0.00244092	0.000335117	0.00511604	-0.000930533	-0.00125119	0.00189281	0.0032325	0.00652082	-0.00352512	-0.00607279	-0.000895911
4	2	90343	0	0.0854268	0.0945589	0.996358	0.995539	-0.00082148	-0.00223949	0.00328411	0.00404225	-0.00521931	-0.00853648	-0.00180164	-0.00200826	-0.00168138	0.00290879	-0.00252061	-0.00643364	-0.0114845	-0.0036941	-0.0016107	0.0044672	-0.00202031	-0.000523718	-0.0116703	0.00123783	0.00245815	0.00863054	-0.00835101	-0.00475868	-0.0141031	-0.001473	0.0063049	0.00199556	0.00213153	-0.00731155	-0.000403779	0.00165325	0.00497683	-0.00126197	0.00051162	-0.00116076	-0.000966617	-0.0056443	0.00512489	-0.000426479	-0.00102033	-0.011834	-0.00330056	0.00878208	0.00572751	0.00532485	-0.00344857	-0.000352025	-0.00454456	0.000607665	0.00527208
4	2	92366	0	0.0945589	0.0945135	0.995539	0.995544	4.28507e-06	3.92735e-05	4.84266e-05	-0.00097866	-0.00010672	0.000247401	-0.000922494	0.000457029	-6.05233e-05	-0.000281631	-0.000516039	-0.000340763	-0.000371848	-0.00061368	0.000211954	0.000187975	-6.05544e-05	0.000133109	-0.000246516	0.000334215	3.20979e-06	1.83595e-05	-0.00064882	-0.000442112	-0.000125977	-2.02542e-05	-0.000252225	1.45696e-05	0.00070578	-7.56306e-05	0.000641176	0.00108107	0.000452858	-0.000274219	0.000299718	2.22415e-06	-2.68416e-05	2.53499e-05	0.000438532	0.000222785	0.000749863	0.000133612	-4.72334e-05	-0.000280593	0.00118903	9.66178e-05	-0.000450304	0.000826669	-0.000258987	-8.20567e-05	0.000420111
5	1	539	0	0.052716	0.0534011	0.998611	0.998575	-3.63518e-05	9.98916e-05	-5.49462e-05	0.000240184	-2.38019e-05	-0.000138797	-0.000134879	6.95975e-05	-0.000106054	-0.000609807	0.00040025	0.000443322	-0.000302097	0.000176229	0.000530944	0.00033574	0.000351233	-0.000536915	0.000594971	-0.000126928	0.00074336	-0.000340952	-0.00022766	3.51575e-05	0.000137169	-0.000499462	0.000234635	0.000539442	-0.00043931	0.000263942	-0.000178377	0.000306249	0.00019117	-0.000157642	-0.0003115	-0.000107918	-2.71862e-05	0.000338356	0.000467353	0.000808413	0.000309242	-0.000208141	0.000143474	-0.000265076	-0.000225633	-0.000284818	-3.11266e-05	0.000412372	-0.00011028	-0.000382634	-0.000254858
5	1	13163	0	0.0534011	0.0560941	0.998575	0.998428	-0.000147426	0.000750332	-0.00143311	-0.00021489	-0.00275022	-6.62057e-05	0.000708009	0.00404579	-0.00269665	0.00195357	-0.00226922	0.000884081	0.001623	0.00215902	0.00269914	0.00302825	0.000840801	0.000833076	-0.00203587	0.000508707	0.00303302	-0.00295736	0.000184289	-0.00225436	0.00163311	-0.00128276	0.00248178	-0.00201895	0.000248237	-0.000955638	0.000227554	0.00142429	-0.000854327	0.000214694	0.000336418	0.000798225	-0.00312563	-0.000571838	0.000163429	8.84749e-06	0.000328887	6.49614e-05	-0.000112296	-0.00220611	0.00317912	0.000504384	-0.00286071	0.00153458	-0.00200979	-0.000907886	-9.24666e-05
5	1	20260	0	0.0560941	0.0575601	0.998428	0.998345	-8.33012e-05	6.92747e-05	0.00135414	0.00103013	0.0012235	-0.000511675	-0.000277301	0.00106626	-0.00118863	0.0016052	0.000410233	0.000448416	0.000126857	0.000294924	0.000395058	-0.000333582	0.00265575	-0.000841457	0.00122794	-0.000494646	-0.00160177	-0.000745847	9.44045e-05	-0.00188688	-0.000739734	0.000332301	0.000329231	0.000378431	0.00109912	-0.000487528	0.00279668	0.00191309	-0.000483945	-0.0020232	-0.000549694	-0.000541763	-0.00183192	-0.000403108	-7.70345e-05	0.00210196	-0.00173698	0.0016226	0.00085568	-0.000411688	0.000274661	0.00138981	0.000135175	0.000271202	0.000829014	0.000581415	-0.000246408
5	1	29068	0	0.0575601	0.0576548	0.998345	0.998339	-5.45521e-06	-0.000177756	4.28702e-05	-2.27638e-05	0.000592565	0.000308193	-0.00027913	-0.000224646	0.000110674	0.00111571	-0.000210402	0.000473467	-3.22448e-05	-9.73568e-05	0.000396207	-0.000106777	-0.000501187	0.000867668	-7.38518e-05	2.15782e-05	1.70785e-05	-0.000595921	0.000520267	4.51422e-05	9.44057e-05	-0.000426066	-0.000447573	-0.000118806	-0.000714517	0.000198482	2.76964e-05	-8.53499e-05	-4.22714e-05	0.000269258	0.000247205	7.59953e-05	0.000333756	-0.000274288	-3.13176e-05	0.000498731	0.000525506	0.000179117	6.61206e-05	0.000113653	0.000290344	0.00032592	0.000475087	-0.000434113	0.000117573	8.14702e-05	-0.000149415
5	1	32429	0	0.0576548	0.0646361	0.998339	0.997913	-0.000426783	-0.00679378	0.000648047	0.00633331	0.0043338	-0.00404461	-0.00583347	0.00253368	-0.00150265	0.00556318	0.000210506	0.000915719	-0.0110906	-5.25383e-05	0.00129677	-0.00231243	0.00335704	-0.00315637	-0.000229386	-0.000778253	-0.000310601	-0.00471406	-0.00374063	-7.19402e-05	-0.00464317	-0.0039878	-7.01786e-05	0.00181154	-0.00038773	0.00313074	0.00356682	0.00320898	-0.00221776	-0.00172908	0.00107399	0.00367399	-0.000657176	-0.00462152	0.000291876	-0.00103936	-0.00291952	0.00112879	0.00200662	0.00243085	-0.000697053	0.00609525	0.0031685	0.00240011	-0.000542072	-0.00322351	-0.0027167
5	1	33063	0	0.0646361	0.0654487	0.997913	0.997861	-5.28553e-05	0.00022455	0.000111516	2.75672e-05	0.000553489	-0.000220813	-0.000312037	0.000600106	-0.000170682	-7.3737e-05	0.000490178	0.000150232	-0.000178172	0.000497027	-4.34833e-05	8.59494e-06	0.000351975	0.000524579	-4.40176e-05	-0.000177332	-0.000191895	0.00034721	0.000146809	-0.000128332	0.000338457	0.000350413	-0.00026124	0.000455887	-1.09883e-05	-0.00019503	-5.08076e-05	0.000585466	-0.00030837	-0.000132041	0.000450927	-0.000136505	0.000685046	-0.000381354	7.16155e-05	0.000657834	0.000208609	0.000427577	-0.000476682	0.00037187	0.000768377	-0.000285406	-0.000170237	0.000452673	0.000102894	-4.4765e-05	-0.000121605
5	1	41952	0	0.0654487	0.0671984	0.997861	0.997745	-0.00011604	0.000831258	0.0030533	-0.00280899	0.00384858	-0.00350733	-0.00540557	0.000740037	-0.00255231	-0.00186651	-0.000823384	0.000875513	0.00298323	-0.00102472	-0.00706483	-0.00135848	-0.00116094	0.00129288	0.000836556	0.00167717	0.00369288	-0.000399795	0.00374492	0.00138763	-0.00155662	-0.00459265	-0.00251707	-0.000666588	0.00117668	-0.00206977	-0.00319434	6.43644e-05	-0.00357784	0.00407395	-0.00136683	0.00443523	0.00306412	0.000638273	0.00232158	-0.000794925	0.0036522	-0.00375439	-0.0014255	-0.00216854	0.00162647	0.00515029	-0.0012189	-0.00159193	0.000943563	0.004194	0.00313667
