cycle	pop	tcycle	o	zb	za	wb	wa	s	dz0	dz1
40	1	55447	0	0.0178479	0.0189795	0.999841	0.99982	-2.08359e-05	-0.000628411	-0.00101529
40	1	59193	0	0.0189795	0.018218	0.99982	0.999834	1.41626e-05	0.00149408	0.000469791
40	1	67252	0	0.018218	0.0081135	0.999834	0.999967	0.000133042	-5.9267e-05	0.0254791
40	1	80798	0	0.0081135	0.0235235	0.999967	0.999723	-0.000243733	-0.00393437	0.014946
40	1	90106	0	0.0235235	0.0091903	0.999723	0.999958	0.000234474	-0.00172123	-0.0253494
40	1	93517	0	0.0091903	0.0154097	0.999958	0.999881	-7.6496e-05	0.0189413	0.0144271
40	2	8921	0	0.018606	0.035459	0.999827	0.999372	-0.000455472	-0.0316203	0.00318253
40	2	11303	0	0.035459	0.0364923	0.999372	0.999334	-3.7173e-05	0.0644646	-0.0172593
40	2	13360	0	0.0364923	0.037569	0.999334	0.999295	-3.98726e-05	0.000195539	0.00491163
40	2	14141	0	0.037569	0.0117617	0.999295	0.999931	0.000636749	-0.0246982	-0.00974927
40	2	35322	0	0.0117617	0.0132815	0.999931	0.999912	-1.90293e-05	-0.00335692	0.0109195
40	2	35451	0	0.0132815	0.0194569	0.999912	0.999811	-0.000101083	0.000401421	0.00706112
40	2	42864	0	0.0194569	0.0272907	0.999811	0.999628	-0.000183087	-0.0279657	-0.0367765
40	2	47962	0	0.0272907	0.00286891	0.999628	0.999996	0.000368343	0.0182322	0.0221274
40	2	55692	0	0.00286891	0.0296883	0.999996	0.999559	-0.000436486	0.0121725	-0.0301921
40	2	83359	0	0.0296883	0.0144511	0.999559	0.999896	0.000336336	-0.00149083	0.0381602
41	1	8193	0	0.0154097	0.0411857	0.999881	0.999152	-0.000729136	0.0299484	-0.0206414
41	1	15336	0	0.0411857	0.0134469	0.999152	0.99991	0.000758009	-0.0296927	0.0175399
41	1	26657	0	0.0134469	0.0155948	0.99991	0.999878	-3.1189e-05	0.000771775	0.00237118
41	1	46819	0	0.0155948	0.0209437	0.999878	0.999781	-9.77146e-05	0.00755007	-0.00156516
41	1	58122	0	0.0209437	0.0230566	0.999781	0.999734	-4.64838e-05	0.00163885	0.00143975
41	1	60409	0	0.0230566	0.0231784	0.999734	0.999731	-2.81647e-06	-0.00014089	0.000519747
41	1	69259	0	0.0231784	0.0268203	0.999731	0.99964	-9.10398e-05	0.00624136	-0.00729613
41	1	84433	0	0.0268203	0.0230345	0.99964	0.999735	9.43737e-05	-0.0165671	-0.024669
41	1	87904	0	0.0230345	0.0246069	0.999735	0.999697	-3.74548e-05	0.0130841	0.0121571
41	1	88703	0	0.0246069	0.0193986	0.999697	0.999812	0.000114604	-0.00365953	0.00811189
41	1	96444	0	0.0193986	0.0269745	0.999812	0.999636	-0.000175642	0.00208304	-0.0158256
41	1	97890	0	0.0269745	0.0407281	0.999636	0.999171	-0.000465471	0.0190079	0.0118622
41	2	18016	0	0.0144511	0.0412209	0.999896	0.999151	-0.000744887	0.000594793	0.0292275
41	2	23367	0	0.0412209	0.0280917	0.999151	0.999606	0.000455114	0.00534526	-0.0165952
41	2	27024	0	0.0280917	0.0263602	0.999606	0.999653	4.71414e-05	0.0101443	-0.0286075
41	2	36468	0	0.0263602	0.0154782	0.999653	0.99988	0.00022767	-0.0104162	0.0038068
41	2	44129	0	0.0154782	0.0246276	0.99988	0.999697	-0.000183455	0.00205055	0.0188629
41	2	64131	0	0.0246276	0.0132415	0.999697	0.999912	0.000215614	-0.0162768	-0.0305606
41	2	70773	0	0.0132415	0.017991	0.999912	0.999838	-7.41672e-05	-0.00548382	-0.00427982
42	1	2010	0	0.0407281	0.00706452	0.999171	0.999975	0.00080476	-0.0335796	0.00296088
42	1	12366	0	0.00706452	0.0270955	0.999975	0.999633	-0.000342071	-0.0336974	0.0055316
42	1	24810	0	0.0270955	0.0246779	0.999633	0.999696	6.25858e-05	0.0115938	-0.023473
42	1	33927	0	0.0246779	0.0219835	0.999696	0.999758	6.28634e-05	-0.00217615	0.00597476
42	1	39098	0	0.0219835	0.0167306	0.999758	0.99986	0.000101686	0.0323227	0.0209842
42	1	57115	0	0.0167306	0.00273298	0.99986	0.999996	0.000136232	-0.0142352	-0.0101567
42	1	60926	0	0.00273298	0.0110813	0.999996	0.999939	-5.7661e-05	0.00583046	0.0115831
42	1	64915	0	0.0110813	0.0374741	0.999939	0.999298	-0.000640553	-0.0434724	-0.00258552
42	1	73778	0	0.0374741	0.0165493	0.999298	0.999863	0.000565376	0.0281205	0.00765053
42	1	74053	0	0.0165493	0.0142061	0.999863	0.999899	3.60341e-05	0.00876777	-0.0282153
42	2	12229	0	0.017991	0.0154295	0.999838	0.999881	4.2805e-05	0.00186936	0.00223244
42	2	43222	0	0.0154295	0.00967437	0.999881	0.999953	7.22401e-05	-0.00684572	0.012503
42	2	52758	0	0.00967437	0.0131758	0.999953	0.999913	-4.00027e-05	0.00891237	-0.0104375
42	2	55201	0	0.0131758	0.0117504	0.999913	0.999931	1.77641e-05	0.00454227	0.00218667
42	2	58472	0	0.0117504	0.0117088	0.999931	0.999931	4.88145e-07	-0.00354811	-0.000708103
42	2	65960	0	0.0117088	0.00434065	0.999931	0.999991	5.91293e-05	-6.8819e-05	0.0159968
42	2	81925	0	0.00434065	0.0152222	0.999991	0.999884	-0.000106432	-0.0127077	0.00486522
43	1	759	0	0.0142061	0.0119861	0.999899	0.999928	2.9074e-05	9.87002e-05	0.00222009
43	1	4390	0	0.0119861	0.0191704	0.999928	0.999816	-0.000111913	-0.00129967	-0.00714411
43	1	13926	0	0.0191704	0.013965	0.999816	0.999902	8.62446e-05	0.0151215	0.0175741
43	1	25927	0	0.013965	0.00892142	0.999902	0.99996	5.7717e-05	-0.0164845	0.0100882
43	1	27371	0	0.00892142	0.0192333	0.99996	0.999815	-0.000145153	0.00663132	0.0102752
43	1	38674	0	0.0192333	0.0411603	0.999815	0.999153	-0.000661907	-0.030877	0.0123877
43	1	42773	0	0.0411603	0.036408	0.999153	0.999337	0.000184332	0.00130937	-0.00525074
43	1	49726	0	0.036408	0.024215	0.999337	0.999707	0.000369656	0.0492332	-0.0309574
43	1	67027	0	0.024215	0.0121749	0.999707	0.999926	0.000219094	-0.0120092	0.00844463
43	1	70311	0	0.0121749	0.0120278	0.999926	0.999928	1.78062e-06	-8.10217e-05	-0.000253396
43	1	92837	0	0.0120278	0.0042839	0.999928	0.999991	6.316e-05	-0.0134534	0.000684116
43	2	23003	0	0.0152222	0.0147937	0.999884	0.999891	6.43119e-06	-0.00077072	-0.0019656
43	2	28024	0	0.0147937	0.00811782	0.999891	0.999967	7.64801e-05	0.0121183	0.000873725
43	2	29096	0	0.00811782	0.0168808	0.999967	0.999858	-0.000109525	0.0112142	0.00520958
43	2	41552	0	0.0168808	0.00964802	0.999858	0.999953	9.59431e-05	-0.00816776	-0.0226711
43	2	49370	0	0.00964802	0.0292563	0.999953	0.999572	-0.00038135	-0.0198844	-0.0139561
43	2	60977	0	0.0292563	0.0300192	0.999572	0.99955	-2.26098e-05	0.0464046	0.0319293
43	2	61529	0	0.0300192	0.00728646	0.99955	0.999973	0.000424119	-0.0342317	-0.00377347
43	2	88136	0	0.00728646	0.0127615	0.999973	0.999919	-5.48797e-05	0.0116843	0.00632867
43	2	96896	0	0.0127615	0.0100192	0.999919	0.99995	3.12359e-05	0.00266751	-0.0157771
44	1	7050	0	0.0042839	0.00381568	0.999991	0.999993	1.8962e-06	0.000460017	-0.000310077
44	1	26477	0	0.00381568	0.00270902	0.999993	0.999996	3.61034e-06	0.000573134	-0.000970341
44	1	50928	0	0.00270902	0.0150259	0.999996	0.999887	-0.000109213	-0.00570855	0.0109516
44	1	52957	0	0.0150259	0.0284885	0.999887	0.999594	-0.000292865	0.0303348	-0.0291813
44	1	55122	0	0.0284885	0.0265048	0.999594	0.999649	5.45467e-05	-0.000958907	0.00221278
44	1	59186	0	0.0265048	0.0125589	0.999649	0.999921	0.000272424	-0.01218	0.00680673
44	1	72592	0	0.0125589	0.0133614	0.999921	0.999911	-1.03999e-05	0.0022672	0.00327816
44	1	73593	0	0.0133614	0.023162	0.999911	0.999732	-0.00017896	0.00748351	-0.00758513
44	1	75946	0	0.023162	0.0195446	0.999732	0.999809	7.72457e-05	-0.00339949	0.00132484
44	1	81473	0	0.0195446	0.0113002	0.999809	0.999936	0.000127157	-0.0207721	-0.00104822
44	1	87962	0	0.0113002	0.0107553	0.999936	0.999942	6.0093e-06	0.000127194	0.000533095
44	1	91891	0	0.0107553	0.0248117	0.999942	0.999692	-0.000249941	-0.0140982	0.0274882
44	2	8832	0	0.0100192	0.0190956	0.99995	0.999818	-0.000132121	0.00755749	0.0143439
44	2	13305	0	0.0190956	0.0237897	0.999818	0.999717	-0.000100648	-0.00502671	0.0111605
44	2	30979	0	0.0237897	0.0233802	0.999717	0.999727	9.65761e-06	-0.0263742	-0.00290413
44	2	37773	0	0.0233802	0.0164124	0.999727	0.999865	0.000138644	0.00586223	-0.0316286
44	2	38237	0	0.0164124	0.0242379	0.999865	0.999706	-0.000159043	0.00632429	-0.0104183
44	2	46241	0	0.0242379	0.0213474	0.999706	0.999772	6.58848e-05	-0.0147335	0.0362952
44	2	56428	0	0.0213474	0.0230148	0.999772	0.999735	-3.69846e-05	0.0394276	-0.0192263
44	2	63034	0	0.0230148	0.0414317	0.999735	0.999142	-0.000593274	0.0182829	0.0170201
44	2	74453	0	0.0414317	0.0242482	0.999142	0.999706	0.000564463	-0.0487036	0.0126996
44	2	80717	0	0.0242482	0.0241208	0.999706	0.999709	3.08175e-06	0.00564096	0.00124098
44	2	84955	0	0.0241208	0.0171152	0.999709	0.999854	0.000144451	0.00488548	-0.00695605
44	2	94295	0	0.0171152	0.0271245	0.999854	0.999632	-0.000221379	-0.0251064	-0.00274405
45	1	20435	0	0.0248117	0.0366071	0.999692	0.99933	-0.000362164	-0.0169847	-0.0289971
45	1	24950	0	0.0366071	0.0314362	0.99933	0.999506	0.000175939	0.00431922	0.0035915
45	1	31493	0	0.0314362	0.0317404	0.999506	0.999496	-9.61183e-06	0.000145227	-0.00158612
45	1	35664	0	0.0317404	0.0319706	0.999496	0.999489	-7.33062e-06	-0.00150728	0.0133614
45	1	64134	0	0.0319706	0.0308932	0.999489	0.999523	3.38638e-05	0.00346927	-0.0161615
45	1	74537	0	0.0308932	0.0157205	0.999523	0.999876	0.00035369	0.0148833	0.00420763
45	1	74807	0	0.0157205	0.0157977	0.999876	0.999875	-1.21596e-06	0.00104592	-0.00162537
45	1	86404	0	0.0157977	0.0219294	0.999875	0.99976	-0.000115659	0.0335043	0.0156383
45	2	2212	0	0.0271245	0.0387041	0.999632	0.999251	-0.000381063	-0.00390234	0.0134981
45	2	2851	0	0.0387041	0.0264647	0.999251	0.99965	0.000398893	0.00895989	-0.00836852
45	2	10717	0	0.0264647	0.0180214	0.99965	0.999838	0.000187823	5.91751e-05	-0.0208352
45	2	15457	0	0.0180214	0.00293689	0.999838	0.999996	0.000158086	0.0206489	0.0002677
45	2	23068	0	0.00293689	0.00973216	0.999996	0.999953	-4.30439e-05	0.00283212	-0.00682923
45	2	34254	0	0.00973216	0.0122947	0.999953	0.999924	-2.82213e-05	-0.000699355	-0.00329447
45	2	35675	0	0.0122947	0.0211165	0.999924	0.999777	-0.000147362	0.0103548	-0.00337456
45	2	44858	0	0.0211165	0.0133012	0.999777	0.999912	0.000134501	-0.00773191	0.00366091
45	2	47294	0	0.0133012	0.026628	0.999912	0.999646	-0.000266028	0.0176989	0.0197989
45	2	55284	0	0.026628	0.025564	0.999646	0.999673	2.77652e-05	-0.00153839	0.00104633
45	2	71951	0	0.025564	0.0174371	0.999673	0.999848	0.000174748	-0.0201631	0.00727385
45	2	82744	0	0.0174371	0.0236151	0.999848	0.999721	-0.000126801	0.0197687	-0.0214605
45	2	90090	0	0.0236151	0.00970691	0.999721	0.999953	0.00023175	-0.0164289	-0.00258157
46	1	897	0	0.0219294	0.0128957	0.99976	0.999917	0.000157312	-0.0157323	0.0059106
46	1	4264	0	0.0128957	0.0111134	0.999917	0.999938	2.13965e-05	-0.0164585	-0.0104276
46	1	4527	0	0.0111134	0.0238648	0.999938	0.999715	-0.000222985	-0.00813679	-0.0154793
46	1	4565	0	0.0238648	0.0279642	0.999715	0.999609	-0.000106228	-0.00810644	0.0203379
46	1	6921	0	0.0279642	0.0215254	0.999609	0.999768	0.000159339	0.00707836	0.00128991
46	1	17529	0	0.0215254	0.0310598	0.999768	0.999518	-0.000250654	-0.00657042	0.00831836
46	1	23627	0	0.0310598	0.0204149	0.999518	0.999792	0.000274009	0.00637915	-0.0148674
46	1	26185	0	0.0204149	0.0270039	0.999792	0.999635	-0.000156208	-0.00588039	0.00535086
46	1	35030	0	0.0270039	0.00999183	0.999635	0.99995	0.000314736	0.0341183	-3.25544e-05
46	1	41467	0	0.00999183	0.0178042	0.99995	0.999842	-0.00010857	0.00980652	-0.0038406
46	1	42241	0	0.0178042	0.0187601	0.999842	0.999824	-1.74769e-05	-0.0158588	-0.0210263
46	1	57944	0	0.0187601	0.016333	0.999824	0.999867	4.25889e-05	-0.011349	0.00543149
46	1	65039	0	0.016333	0.0231377	0.999867	0.999732	-0.000134284	-0.00594822	-0.00392835
46	1	69163	0	0.0231377	0.0102815	0.999732	0.999947	0.000214845	0.00753517	0.0106796
46	1	72919	0	0.0102815	0.00975065	0.999947	0.999952	5.31655e-06	-0.00139177	0.00920888
46	1	79172	0	0.00975065	0.0279764	0.999952	0.999609	-0.000343743	0.00517707	0.0249443
46	1	81824	0	0.0279764	0.0243091	0.999609	0.999705	9.58779e-05	0.00488415	-0.00336213
46	1	82921	0	0.0243091	0.0242051	0.999705	0.999707	2.52216e-06	-0.00105566	-9.66494e-05
46	1	91452	0	0.0242051	0.017985	0.999707	0.999838	0.000131223	-0.0166074	-0.0182356
46	1	91833	0	0.017985	0.00821629	0.999838	0.999966	0.000127985	0.0093262	-0.0089894
46	1	97440	0	0.00821629	0.0132836	0.999966	0.999912	-5.44712e-05	0.00426123	-0.00982412
46	2	950	0	0.00970691	0.00709439	0.999953	0.999975	2.19471e-05	-0.00944742	0.013521
46	2	2980	0	0.00709439	0.0291414	0.999975	0.999575	-0.000399365	0.0315217	-0.0106606
46	2	10797	0	0.0291414	0.016741	0.999575	0.99986	0.00028452	-0.0169387	0.0158473
46	2	26850	0	0.016741	0.0122668	0.99986	0.999925	6.48959e-05	-0.0062794	-0.000864442
46	2	38004	0	0.0122668	0.0117329	0.999925	0.999931	6.4068e-06	-0.00087922	-0.000170078
46	2	41381	0	0.0117329	0.0344633	0.999931	0.999406	-0.00052489	0.0247347	0.00710731
46	2	48223	0	0.0344633	0.00501187	0.999406	0.999987	0.000581468	-0.0245445	-0.0170244
46	2	54313	0	0.00501187	0.00717897	0.999987	0.999974	-1.32093e-05	0.00041171	-0.00558669
46	2	61409	0	0.00717897	0.0175501	0.999974	0.999846	-0.000128227	0.0121919	0.00487903
46	2	63423	0	0.0175501	0.0186384	0.999846	0.999826	-1.96911e-05	-0.0326076	0.0108833
46	2	72183	0	0.0186384	0.0196529	0.999826	0.999807	-1.94226e-05	-0.0032898	-0.00394133
46	2	76081	0	0.0196529	0.0317501	0.999807	0.999496	-0.000310869	0.0252122	-0.0380421
46	2	79468	0	0.0317501	0.00936515	0.999496	0.999956	0.000460289	-0.00186589	0.0389186
46	2	83859	0	0.00936515	0.0231231	0.999956	0.999733	-0.000223462	0.0155283	-0.0185645
46	2	87769	0	0.0231231	0.0445789	0.999733	0.999007	-0.000726035	-0.0449225	-0.0266664
46	2	88209	0	0.0445789	0.0101848	0.999007	0.999948	0.000942216	0.0317564	0.0443504
46	2	91754	0	0.0101848	0.00678214	0.999948	0.999977	2.88673e-05	-0.00502663	-0.000671228
46	2	92229	0	0.00678214	0.0162661	0.999977	0.999868	-0.000109288	0.0138686	-0.00779969
47	1	3622	0	0.0132836	0.0202258	0.999912	0.999795	-0.000116308	0.0139953	-0.00436894
47	1	13583	0	0.0202258	0.02042	0.999795	0.999792	-3.94702e-06	-8.65314e-05	-0.000280136
47	1	36682	0	0.02042	0.0250264	0.999792	0.999687	-0.000104667	0.0130619	0.0258474
47	1	37720	0	0.0250264	0.0193877	0.999687	0.999812	0.000125227	-0.00683	-0.0180947
47	1	57089	0	0.0193877	0.0127874	0.999812	0.999918	0.000106188	-0.00723217	0.00121631
47	1	57096	0	0.0127874	0.00981504	0.999918	0.999952	3.35918e-05	-0.00221267	0.0150687
47	1	73608	0	0.00981504	0.00216266	0.999952	0.999998	4.583e-05	-0.00654232	-0.00452281
47	1	84802	0	0.00216266	0.0266088	0.999998	0.999646	-0.000351615	0.0143043	-0.0239431
47	1	87800	0	0.0266088	0.0324409	0.999646	0.999474	-0.000172178	-0.00566227	-0.00912031
47	1	91447	0	0.0324409	0.00587821	0.999474	0.999983	0.00050906	-0.0132534	0.0354976
47	1	96803	0	0.00587821	0.0106649	0.999983	0.999943	-3.95924e-05	-0.0010291	0.00503676
47	2	13053	0	0.0162661	0.0191388	0.999868	0.999817	-5.08531e-05	0.00235719	-0.00323886
47	2	24259	0	0.0191388	0.0154083	0.999817	0.999881	6.44404e-05	-0.00595307	-0.00418808
47	2	51336	0	0.0154083	0.0180702	0.999881	0.999837	-4.45568e-05	0.00132099	-0.00265383
47	2	58857	0	0.0180702	0.0179385	0.999837	0.999839	2.37152e-06	0.00124991	0.00195135
47	2	80629	0	0.0179385	0.0162483	0.999839	0.999868	2.88908e-05	-0.0265542	0.0211627
48	1	28161	0	0.0106649	0.00994771	0.999943	0.999951	7.39134e-06	-0.00494639	-0.00785392
48	1	49232	0	0.00994771	0.00796134	0.999951	0.999968	1.77872e-05	0.0177718	-0.00180445
48	1	49437	0	0.00796134	0.0207956	0.999968	0.999784	-0.00018452	0.00219286	-0.0179808
48	1	70050	0	0.0207956	0.0165526	0.999784	0.999863	7.92372e-05	-0.0200113	0.0314453
48	1	79459	0	0.0165526	0.00440611	0.999863	0.99999	0.000127295	0.00747806	-0.0170038
48	1	79664	0	0.00440611	0.00771534	0.99999	0.99997	-2.00562e-05	-0.00140924	0.0104278
48	1	96242	0	0.00771534	0.0226043	0.99997	0.999745	-0.000225689	-0.0126205	-0.0222653
48	2	39731	0	0.0162483	0.0108006	0.999868	0.999942	7.36805e-05	0.00260969	-0.00529251
48	2	50369	0	0.0108006	0.0341194	0.999942	0.999418	-0.000523604	0.0404497	0.00635276
48	2	55048	0	0.0341194	0.0112639	0.999418	0.999937	0.000518764	-0.0224304	-0.00623789
48	2	83175	0	0.0112639	0.0197725	0.999937	0.999805	-0.00013203	-0.00926986	-0.0261962
48	2	84117	0	0.0197725	0.0013865	0.999805	0.999999	0.000194534	-0.000547222	0.021039
48	2	89806	0	0.0013865	0.00119295	0.999999	0.999999	2.49619e-07	0.000551562	-7.35565e-05
48	2	94235	0	0.00119295	0.0128578	0.999999	0.999917	-8.19461e-05	-0.00368036	0.0111231
49	1	3270	0	0.0226043	0.0151897	0.999745	0.999885	0.000140123	0.00168497	0.0118187
49	1	14851	0	0.0151897	0.0274867	0.999885	0.999622	-0.000262362	-0.00808735	-0.0116063
49	1	21119	0	0.0274867	0.0195462	0.999622	0.999809	0.00018675	0.0410121	0.0224633
49	1	27231	0	0.0195462	0.0077776	0.999809	0.99997	0.000160795	-0.0146634	-0.000203193
49	1	31259	0	0.0077776	0.0144061	0.99997	0.999896	-7.35189e-05	0.00665595	0.00325405
49	1	69028	0	0.0144061	0.0147426	0.999896	0.999891	-4.90538e-06	-0.0244359	-0.00638014
49	1	85123	0	0.0147426	0.0230246	0.999891	0.999735	-0.000156382	-0.007376	-0.0117199
49	1	95234	0	0.0230246	0.00597156	0.999735	0.999982	0.000247268	0.0175069	0.00358948
49	2	12085	0	0.0128578	0.0185385	0.999917	0.999828	-8.91726e-05	0.0184364	-0.00107709
49	2	25098	0	0.0185385	0.0159371	0.999828	0.999873	4.48427e-05	-0.00112642	-0.00295793
49	2	25277	0	0.0159371	0.0218976	0.999873	0.99976	-0.00011275	-0.00344512	0.0111108
49	2	34083	0	0.0218976	0.00896826	0.99976	0.99996	0.000199557	-0.0122074	-0.0106576
49	2	55531	0	0.00896826	0.00480184	0.99996	0.999988	2.86865e-05	0.00101673	-0.00404169
49	2	82116	0	0.00480184	0.0282967	0.999988	0.9996	-0.000388749	0.0292506	-0.00661019
49	2	87819	0	0.0282967	0.0220001	0.9996	0.999758	0.000158364	-0.0458036	-0.0113197
49	2	89120	0	0.0220001	0.0170527	0.999758	0.999855	9.66095e-05	0.00177866	0.00680583
49	2	92443	0	0.0170527	0.00999385	0.999855	0.99995	9.54625e-05	0.0214957	-0.0017756
50	1	5111	0	0.00597156	0.00541176	0.999982	0.999985	3.18617e-06	0.000234258	0.000555376
50	1	14639	0	0.00541176	0.0131372	0.999985	0.999914	-7.16472e-05	-0.00914524	0.00205408
50	1	17691	0	0.0131372	0.0136591	0.999914	0.999907	-6.9922e-06	0.00143367	-0.00550747
50	1	19765	0	0.0136591	0.028735	0.999907	0.999587	-0.000319514	-0.00230103	-0.0179269
50	1	20805	0	0.028735	0.0341126	0.999587	0.999418	-0.00016897	-0.0118468	0.00276644
50	1	35970	0	0.0341126	0.0101182	0.999418	0.999949	0.000530787	0.0186669	0.0296244
50	1	38915	0	0.0101182	0.00459078	0.999949	0.999989	4.06521e-05	0.00362128	-0.00420843
50	1	54387	0	0.00459078	0.0130581	0.999989	0.999915	-7.47169e-05	-0.00936688	-0.000531173
50	1	59237	0	0.0130581	0.00726054	0.999915	0.999974	5.89014e-05	0.0071617	0.002056
50	1	62100	0	0.00726054	0.015271	0.999974	0.999883	-9.02396e-05	0.0162416	0.00645291
50	1	94740	0	0.015271	0.00717718	0.999883	0.999974	9.08495e-05	-0.0176813	-0.0120885
50	2	2923	0	0.00999385	0.00867318	0.99995	0.999962	1.23266e-05	0.00288372	0.00698202
50	2	16152	0	0.00867318	0.0140955	0.999962	0.999901	-6.1728e-05	0.00232725	-0.00769558
50	2	28620	0	0.0140955	0.0103856	0.999901	0.999946	4.54127e-05	-0.00535977	0.000144845
50	2	53046	0	0.0103856	0.0254514	0.999946	0.999676	-0.000269919	-0.0290543	0.0185479
50	2	54769	0	0.0254514	0.0123977	0.999676	0.999923	0.000247065	0.0226197	0.00259441
50	2	64873	0	0.0123977	0.0119114	0.999923	0.999929	5.91083e-06	-0.0102332	-0.0166506
50	2	71525	0	0.0119114	0.0336602	0.999929	0.999434	-0.000495443	0.040733	-0.0117074
50	2	77343	0	0.0336602	0.00249738	0.999434	0.999997	0.000563546	-0.0279228	0.0141586
50	2	85647	0	0.00249738	0.0306975	0.999997	0.999529	-0.000467939	0.0122319	0.0291891
50	2	93693	0	0.0306975	0.0143798	0.999529	0.999897	0.000367846	-0.0281348	-0.0295789
50	2	94064	0	0.0143798	0.0149217	0.999897	0.999889	-7.9401e-06	0.000391406	-0.00341532
51	1	1920	0	0.00717718	0.0137295	0.999974	0.999906	-6.84906e-05	-0.00141815	-0.00968901
51	1	4173	0	0.0137295	0.0042657	0.999906	0.999991	8.51544e-05	0.0124174	0.0124901
51	1	42925	0	0.0042657	0.0348581	0.999991	0.999393	-0.000598268	0.0263931	-0.0189573
51	1	45433	0	0.0348581	0.0339484	0.999393	0.999424	3.12966e-05	-0.00432749	-0.00462628
51	1	46961	0	0.0339484	0.0366502	0.999424	0.999329	-9.53642e-05	0.0100115	0.0148943
51	1	50396	0	0.0366502	0.0286346	0.999329	0.99959	0.000261681	-0.0218027	-0.0179075
51	1	51752	0	0.0286346	0.0220578	0.99959	0.999757	0.000166712	0.0070661	0.0308118
51	1	54128	0	0.0220578	0.0246096	0.999757	0.999697	-5.95404e-05	-0.0441971	-0.0148117
51	1	58855	0	0.0246096	0.0216475	0.999697	0.999766	6.85094e-05	0.00960861	-0.00816796
51	1	59126	0	0.0216475	0.0206491	0.999766	0.999787	2.11159e-05	-0.0073051	0.0171269
51	1	94975	0	0.0206491	0.0239679	0.999787	0.999713	-7.40345e-05	-0.00317899	-0.00266755
51	1	95952	0	0.0239679	0.017201	0.999713	0.999852	0.000139301	0.0120779	0.0151488
51	2	7527	0	0.0149217	0.0164661	0.999889	0.999864	-2.42373e-05	-0.00234094	0.0088167
51	2	17559	0	0.0164661	0.0115274	0.999864	0.999934	6.91281e-05	0.00484056	-0.000980185
51	2	31717	0	0.0115274	0.0211059	0.999934	0.999777	-0.000156276	0.00903357	0.0187838
51	2	63786	0	0.0211059	0.00735753	0.999777	0.999973	0.000195681	-0.00189924	-0.0149283
51	2	83778	0	0.00735753	0.00733884	0.999973	0.999973	1.37342e-07	2.83074e-05	-3.20124e-06
52	1	17280	0	0.017201	0.0122482	0.999852	0.999925	7.29313e-05	0.0125319	-0.000339125
52	1	63432	0	0.0122482	0.0061616	0.999925	0.999981	5.60283e-05	-0.00294582	-0.00645412
52	1	69463	0	0.0061616	0.00600651	0.999981	0.999982	9.43553e-07	0.00360919	6.09368e-05
52	1	86713	0	0.00600651	0.00167545	0.999982	0.999999	1.66357e-05	-0.00312061	-0.00581354
52	1	97504	0	0.00167545	0.0203653	0.999999	0.999793	-0.000205948	-0.0180679	0.00497862
52	1	98547	0	0.0203653	0.0121914	0.999793	0.999926	0.000133067	0.00775391	-0.00720568
52	2	48334	0	0.00733884	0.0145544	0.999973	0.999894	-7.89824e-05	-0.00865625	0.000859339
52	2	50289	0	0.0145544	0.0195543	0.999894	0.999809	-8.52673e-05	-0.00409728	0.00291521
52	2	52389	0	0.0195543	0.0176077	0.999809	0.999845	3.61706e-05	0.0130693	0.00735934
52	2	60086	0	0.0176077	0.0164401	0.999845	0.999865	1.98773e-05	9.58368e-05	-0.00117578
52	2	62048	0	0.0164401	0.0147417	0.999865	0.999891	2.64802e-05	0.00212841	-0.0013555
52	2	64285	0	0.0147417	0.0186165	0.999891	0.999827	-6.4627e-05	0.00225094	0.00395247
52	2	71390	0	0.0186165	0.00407079	0.999827	0.999992	0.000165016	0.00295568	-0.0205185
53	1	44235	0	0.0121914	0.00687419	0.999926	0.999976	5.06891e-05	0.00516759	0.00305822
53	1	48097	0	0.00687419	0.00465708	0.999976	0.999989	1.27832e-05	0.00433682	0.00309105
53	1	56798	0	0.00465708	0.00779542	0.999989	0.99997	-1.95399e-05	0.00927219	-0.00777297
53	1	70125	0	0.00779542	0.0210297	0.99997	0.999779	-0.000190722	0.00360419	-0.0144487
53	1	82138	0	0.0210297	0.0139222	0.999779	0.999903	0.000124218	0.00207117	0.0120773
53	1	96619	0	0.0139222	0.00953904	0.999903	0.999955	5.14186e-05	-0.00477824	0.000553834
53	2	28122	0	0.00407079	0.0107828	0.999992	0.999942	-4.98479e-05	-0.0106236	-0.006263
53	2	35569	0	0.0107828	0.00825286	0.999942	0.999966	2.40803e-05	0.00889519	0.0162153
53	2	38727	0	0.00825286	0.0129286	0.999966	0.999916	-4.95183e-05	0.0026025	0.00409283
53	2	40412	0	0.0129286	0.00966665	0.999916	0.999953	3.6853e-05	-0.00117801	-0.00304246
53	2	46039	0	0.00966665	0.0161605	0.999953	0.999869	-8.38556e-05	0.0128085	-0.00766936
53	2	62672	0	0.0161605	0.0198112	0.999869	0.999804	-6.56582e-05	-0.00193398	0.0124311
53	2	73219	0	0.0198112	0.0113768	0.999804	0.999935	0.000131535	-0.0121167	-0.00266047
53	2	79531	0	0.0113768	0.0102348	0.999935	0.999948	1.23399e-05	0.00133568	-0.0015315
53	2	82676	0	0.0102348	0.0258577	0.999948	0.999666	-0.000281894	0.0221707	-0.00570655
53	2	89701	0	0.0258577	0.00557148	0.999666	0.999984	0.000318839	-0.0299452	-0.00738177
